Timestamp,Tick
2021-03-05 15:02:07.209300,Q|5520||120.49|10|120.54|1||1614952927.2093|
2021-03-05 15:02:07.209300,Q|5521||120.45|4|120.54|1||1614952927.2093|
2021-03-05 15:02:08.266100,Q|5522||120.49|10|120.54|1||1614952928.2661|
2021-03-05 15:02:08.266100,Q|5523||120.45|4|120.54|1||1614952928.2661|
2021-03-05 15:02:08.935400,Q|5524||120.5|10|120.54|1||1614952928.9354|
2021-03-05 15:02:08.980000,Q|5525||120.45|4|120.54|1||1614952928.98|
2021-03-05 15:02:08.980000,Q|5526||120.51|17|120.54|1||1614952928.98|
2021-03-05 15:02:08.980000,Q|5527||120.45|4|120.54|1||1614952928.98|
2021-03-05 15:02:09.223000,Q|5528||120.45|4|120.64|1||1614952929.223|
2021-03-05 15:02:09.223000,T|5529||120.54|1||1614952929.223|||||||||
2021-03-05 15:02:09.223000,Q|5530||120.49|19|120.64|1||1614952929.223|
2021-03-05 15:02:09.274200,Q|5531||120.45|4|120.64|1||1614952929.2742|
2021-03-05 15:02:09.453000,Q|5532||120.52|124|120.64|1||1614952929.453|
2021-03-05 15:02:09.453000,Q|5533||120.53|100|120.64|1||1614952929.453|
2021-03-05 15:02:09.453000,Q|5534||120.45|4|120.64|1||1614952929.453|
2021-03-05 15:02:09.475700,Q|5535||120.53|124|120.64|1||1614952929.4757|
2021-03-05 15:02:09.523300,Q|5536||120.45|4|120.64|1||1614952929.5233|
2021-03-05 15:02:11.099800,Q|5537||120.56|100|120.64|1||1614952931.0998|
2021-03-05 15:02:11.099800,Q|5538||120.56|110|120.64|1||1614952931.0998|
2021-03-05 15:02:11.107900,Q|5539||120.56|10|120.64|1||1614952931.1079|
2021-03-05 15:02:11.146500,Q|5540||120.45|4|120.64|1||1614952931.1465|
2021-03-05 15:02:11.647600,Q|5541||120.59|10|120.64|1||1614952931.6476|
2021-03-05 15:02:11.647600,Q|5542||120.45|4|120.64|1||1614952931.6476|
2021-03-05 15:02:16.474300,Q|5543||120.59|10|120.64|1||1614952936.4743|
2021-03-05 15:02:16.474300,Q|5544||120.59|110|120.64|1||1614952936.4743|
2021-03-05 15:02:16.474300,Q|5545||120.59|10|120.64|1||1614952936.4743|
2021-03-05 15:02:16.495200,Q|5546||120.45|4|120.64|1||1614952936.4952|
2021-03-05 15:02:17.784600,Q|5547||120.6|3|120.64|1||1614952937.7846|
2021-03-05 15:02:20.013200,Q|5548||120.6|13|120.64|1||1614952940.0132|
2021-03-05 15:02:20.013200,Q|5549||120.6|3|120.64|1||1614952940.0132|
2021-03-05 15:02:21.306800,Q|5550||120.61|10|120.64|1||1614952941.3068|
2021-03-05 15:02:21.312100,Q|5551||120.61|10|120.7|1||1614952941.3121|
2021-03-05 15:02:21.312100,T|5552||120.64|1||1614952941.3121|||||||||
2021-03-05 15:02:21.312100,Q|5553||120.62|13|120.7|1||1614952941.3121|
2021-03-05 15:02:21.321200,Q|5554||120.6|3|120.7|1||1614952941.3212|
2021-03-05 15:02:22.614200,Q|5555||120.6|3|120.68|10||1614952942.6142|
2021-03-05 15:02:22.614200,Q|5556||120.6|3|120.64|100||1614952942.6142|
2021-03-05 15:02:22.614200,Q|5557||120.6|3|120.63|111||1614952942.6142|
2021-03-05 15:02:22.631400,Q|5558||120.6|3|120.7|1||1614952942.6314|
2021-03-05 15:02:24.896700,Q|5559||120.6|20|120.7|1||1614952944.8967|
2021-03-05 15:02:24.896700,T|5560||120.65|100||1614952944.8967|||||||||
2021-03-05 15:02:24.896700,Q|5561||120.62|100|120.7|1||1614952944.8967|
2021-03-05 15:02:24.896700,Q|5562||120.6|3|120.7|1||1614952944.8967|
2021-03-05 15:02:29.070600,Q|5563||120.63|107|120.7|1||1614952949.0706|
2021-03-05 15:02:29.109900,Q|5564||120.6|3|120.7|1||1614952949.1099|
2021-03-05 15:02:29.267800,Q|5565||120.6|3|120.67|10||1614952949.2678|
2021-03-05 15:02:29.267800,Q|5566||120.6|3|120.65|200||1614952949.2678|
2021-03-05 15:02:29.267800,Q|5567||120.6|3|120.63|107||1614952949.2678|
2021-03-05 15:02:29.267800,Q|5568||120.6|3|120.62|10||1614952949.2678|
2021-03-05 15:02:29.267800,Q|5569||120.5|2|120.62|10||1614952949.2678|
2021-03-05 15:02:29.267800,T|5570||120.6|3||1614952949.2678|||||||||
2021-03-05 15:02:29.267800,Q|5571||120.5|2|120.63|107||1614952949.2678|
2021-03-05 15:02:29.267800,Q|5572||120.5|2|120.7|1||1614952949.2678|
2021-03-05 15:02:31.589700,T|5573||120.63|8||1614952951.5897|||||||||
2021-03-05 15:02:31.649500,T|5574||120.63|1||1614952951.6495|||||||||
2021-03-05 15:02:34.327000,Q|5575||120.63|10|120.7|1||1614952954.327|
2021-03-05 15:02:34.327000,Q|5576||120.5|2|120.7|1||1614952954.327|
2021-03-05 15:02:38.357800,Q|5577||120.67|10|120.7|1||1614952958.3578|
2021-03-05 15:02:38.401900,Q|5578||120.5|2|120.7|1||1614952958.4019|
2021-03-05 15:02:39.558400,Q|5579||120.5|2|120.69|10||1614952959.5584|
2021-03-05 15:02:39.595400,Q|5580||120.5|2|120.7|1||1614952959.5954|
2021-03-05 15:02:41.438800,Q|5581||120.5|4|120.7|1||1614952961.4388|
2021-03-05 15:02:42.261100,Q|5582||120.5|4|120.76|1||1614952962.2611|
2021-03-05 15:02:42.261100,T|5583||120.7|1||1614952962.2611|||||||||
2021-03-05 15:02:42.261100,Q|5584||120.6|14|120.76|1||1614952962.2611|
2021-03-05 15:02:42.261100,Q|5585||120.68|19|120.76|1||1614952962.2611|
2021-03-05 15:02:42.261100,Q|5586||120.69|10|120.76|1||1614952962.2611|
2021-03-05 15:02:42.261100,Q|5587||120.7|100|120.76|1||1614952962.2611|
2021-03-05 15:02:42.261100,Q|5588||120.69|10|120.76|1||1614952962.2611|
2021-03-05 15:02:42.261100,Q|5589||120.5|4|120.76|1||1614952962.2611|
2021-03-05 15:02:46.632800,Q|5590||120.68|16|120.76|1||1614952966.6328|
2021-03-05 15:02:46.678400,Q|5591||120.5|4|120.76|1||1614952966.6784|
2021-03-05 15:02:48.157700,Q|5592||120.68|100|120.76|1||1614952968.1577|
2021-03-05 15:02:48.157700,Q|5593||120.5|4|120.76|1||1614952968.1577|
2021-03-05 15:02:48.177800,Q|5594||120.5|4|120.74|10||1614952968.1778|
2021-03-05 15:02:48.221000,Q|5595||120.5|4|120.76|1||1614952968.221|
2021-03-05 15:02:48.970700,T|5596||120.71|2||1614952968.9707|||||||||
2021-03-05 15:02:49.107000,T|5597||120.71|1||1614952969.107|||||||||
