GUID,ISIN,SEDOL,TICKER,BBG_TICKER,RIC,CUSIP,FIGI,AP_PRICE,AP_TYPE,MARKET_TIMESTAMP,TRA_TYPE,EXECUTION_PRICE,ORDER_TIMESTAMP,EXECUTION_TIMESTAMP,STOCK_EXCHANGE,INSTR_CCY,SET_CURRENCY,TRADE_CCY,MATURITY_DATE,INSTR_CLASS,INSTR_SUB_CLASS,INSTR_DESC,OK_ISIN,EXECDATE,OK_DATE,OUR_TICKER,OUR_EXCHANGE
0x1963414BD099D249B296316CF4A84701,FR0010242511,,,,,,,,,,BUY,12.9862,2021-11-08 08:07:27.000,2021-11-08 16:35:16.000,XPAR,EUR,,EUR,,EQTY,ORD,Electricite de France,TRUE,2021-11-08,TRUE,EDF,XPAR
0x1B7BEE8955B4A54990DB73D719A5A4D3,FR0010242511,,,,,,,,,,BUY,12.7443,2021-12-06 15:16:38.000,2021-12-06 16:35:33.000,XPAR,EUR,,EUR,,EQTY,ORD,Electricite de France,TRUE,2021-12-06,TRUE,EDF,XPAR
0x1DF95CFAE6431248A02F0B09D3FF0182,FR0010242511,,,,,,,,,,BUY,13.0863,2021-10-26 15:03:53.000,2021-10-26 16:35:00.000,XPAR,EUR,,EUR,,EQTY,ORD,Electricite de France,TRUE,2021-10-26,TRUE,EDF,XPAR
0x206E4744CB150A4B815768D2BCC18C2B,FR0010242511,,,,,,,,,,SELL,10.0831,2021-12-16 14:16:31.000,2021-12-16 15:21:23.000,XPAR,EUR,,EUR,,EQTY,ORD,Electricite de France,TRUE,2021-12-16,TRUE,EDF,XPAR
0x23C279BEE79A1443AFF70E9A4401C3F1,FR0010242511,,,,,,,,,,SELL,10.2356,2021-12-22 14:59:31.000,2021-12-22 16:35:12.000,XPAR,EUR,,EUR,,EQTY,ORD,Electricite de France,TRUE,2021-12-22,TRUE,EDF,XPAR
0x2557EC292539D34E9B8C2D0C7927EB32,FR0010242511,,,,,,,,,,SELL,8.0064,2022-01-14 08:11:23.000,2022-01-14 08:52:30.000,XPAR,EUR,,EUR,,EQTY,ORD,Electricite de France,TRUE,2022-01-14,TRUE,EDF,XPAR
0x2865EB584506514B9CB3F95E848335EA,FR0010242511,,,,,,,,,,BUY,12.7855,2021-10-19 09:25:36.000,2021-10-19 15:39:05.000,XPAR,EUR,,EUR,,EQTY,ORD,Electricite de France,TRUE,2021-10-19,TRUE,EDF,XPAR
0x3157D0F3513EA1419CC7B6B522197644,FR0010242511,,,,,,,,,,BUY,12.809,2021-10-22 16:08:54.000,2021-10-22 16:35:28.000,XPAR,EUR,,EUR,,EQTY,ORD,Electricite de France,TRUE,2021-10-22,TRUE,EDF,XPAR
0x318C528EAC43B446A7C4736BCCEEB230,FR0010242511,,,,,,,,,,BUY,13.0863,2021-10-26 15:03:53.000,2021-10-26 16:35:00.000,XPAR,EUR,,EUR,,EQTY,ORD,Electricite de France,TRUE,2021-10-26,TRUE,EDF,XPAR
0x34AF18D899A89048A3A3FCC758213553,FR0010242511,,,,,,,,,,BUY,12.9321,2021-10-20 15:09:15.000,2021-10-20 16:35:20.000,XPAR,EUR,,EUR,,EQTY,ORD,Electricite de France,TRUE,2021-10-20,TRUE,EDF,XPAR
0x35EA9943585D2C4BA100076D03322030,FR0010242511,,,,,,,,,,BUY,10.2487,2021-12-22 14:48:25.000,2021-12-22 16:35:12.000,XPAR,EUR,,EUR,,EQTY,ORD,Electricite de France,TRUE,2021-12-22,TRUE,EDF,XPAR
0x3A89F5D8CC09DA45BAD2D413CCD79E09,FR0010242511,,,,,,,,,,BUY,12.8732,2021-11-10 08:19:20.000,2021-11-10 16:35:04.000,XPAR,EUR,,EUR,,EQTY,ORD,Electricite de France,TRUE,2021-11-10,TRUE,EDF,XPAR
0x3D4590E802444044A1E8CCB5409738EF,FR0010242511,,,,,,,,,,BUY,12.7975,2021-11-05 13:58:56.000,2021-11-05 16:29:30.000,XPAR,EUR,,EUR,,EQTY,ORD,Electricite de France,TRUE,2021-11-05,TRUE,EDF,XPAR
0x40DC51198C05AF4995F76D64698DD6B1,FR0010242511,,,,,,,,,,BUY,13,2021-11-08 09:12:36.000,2021-11-08 16:35:16.000,XPAR,EUR,,EUR,,EQTY,ORD,Electricite de France,TRUE,2021-11-08,TRUE,EDF,XPAR
0x4258ACB5EB1A1C448954B9636A25CEFA,FR0010242511,,,,,,,,,,BUY,12.398,2021-11-12 11:44:30.000,2021-11-12 16:35:19.000,XPAR,EUR,,EUR,,EQTY,ORD,Electricite de France,TRUE,2021-11-12,TRUE,EDF,XPAR
0x42F1E465160CC94A829E9F2AC7A61F2C,FR0010242511,,,,,,,,,,BUY,13.1015,2021-10-26 10:57:48.000,2021-10-26 16:35:00.000,XPAR,EUR,,EUR,,EQTY,ORD,Electricite de France,TRUE,2021-10-26,TRUE,EDF,XPAR
0x4436A92D27AD0440A9984F8C27928F6D,FR0010242511,,,,,,,,,,SELL,10.5278,2022-01-05 11:43:50.000,2022-01-05 16:35:21.000,XPAR,EUR,,EUR,,EQTY,ORD,Electricite de France,TRUE,2022-01-05,TRUE,EDF,XPAR
0x469EEAEB29A46F4582D11E37E8A1C3B7,FR0010242511,,,,,,,,,,BUY,13.1772,2021-10-27 08:12:09.000,2021-10-27 16:35:25.000,XPAR,EUR,,EUR,,EQTY,ORD,Electricite de France,TRUE,2021-10-27,TRUE,EDF,XPAR
0x48CC7EF8D8498F43B245DC3D514A9747,FR0010242511,,,,,,,,,,BUY,12.3876,2021-11-11 08:01:56.000,2021-11-11 16:35:27.000,XPAR,EUR,,EUR,,EQTY,ORD,Electricite de France,TRUE,2021-11-11,TRUE,EDF,XPAR
0x4930E91A33BC4142B361D264C8D4BBE7,FR0010242511,,,,,,,,,,SELL,9.9245,2021-12-17 16:21:00.000,2021-12-17 16:35:07.000,XPAR,EUR,,EUR,,EQTY,ORD,Electricite de France,TRUE,2021-12-17,TRUE,EDF,XPAR
0x4E68A5516D52B54F9BA8440AFFF5E5F0,FR0010242511,,,,,,,,,,BUY,10.3314,2022-01-13 14:06:22.000,2022-01-13 16:35:18.000,XPAR,EUR,,EUR,,EQTY,ORD,Electricite de France,TRUE,2022-01-13,TRUE,EDF,XPAR
0x57BA25BF9517244EB0E38860B16FC220,FR0010242511,,,,,,,,,,BUY,12.809,2021-10-22 16:08:54.000,2021-10-22 16:35:28.000,XPAR,EUR,,EUR,,EQTY,ORD,Electricite de France,TRUE,2021-10-22,TRUE,EDF,XPAR
0x58D413C4ED05F04FAA381F0F8ED7F5AE,FR0010242511,,,,,,,,,,SELL,13.1623,2021-10-27 14:52:53.000,2021-10-27 16:35:26.000,XPAR,EUR,,EUR,,EQTY,ORD,Electricite de France,TRUE,2021-10-27,TRUE,EDF,XPAR
0x60D3AD87F71ABF4FAC0BE8DBA2AA3B3E,FR0010242511,,,,,,,,,,BUY,12.4931,2021-11-15 07:52:44.000,2021-11-15 16:35:09.000,XPAR,EUR,,EUR,,EQTY,ORD,Electricite de France,TRUE,2021-11-15,TRUE,EDF,XPAR
0x65464113090B9040934A428632684CF0,FR0010242511,,,,,,,,,,BUY,13,2021-11-08 09:12:36.000,2021-11-08 16:35:16.000,XPAR,EUR,,EUR,,EQTY,ORD,Electricite de France,TRUE,2021-11-08,TRUE,EDF,XPAR
0x66567F04F3E6E642BD4333E416C8179E,FR0010242511,,,,,,,,,,SELL,10.1814,2022-01-06 07:52:50.000,2022-01-06 16:35:04.000,XPAR,EUR,,EUR,,EQTY,ORD,Electricite de France,TRUE,2022-01-06,TRUE,EDF,XPAR
0x6847DC3DFCB91A45A4A30B95D1FF1266,FR0010242511,,,,,,,,,,BUY,12.9825,2021-10-20 16:17:09.000,2021-10-20 16:35:20.000,XPAR,EUR,,EUR,,EQTY,ORD,Electricite de France,TRUE,2021-10-20,TRUE,EDF,XPAR
0x6AD97B5A5461D244891FE68797E85B48,FR0010242511,,,,,,,,,,SELL,10.0625,2022-01-07 07:54:30.000,2022-01-07 10:54:16.000,XPAR,EUR,,EUR,,EQTY,ORD,Electricite de France,TRUE,2022-01-07,TRUE,EDF,XPAR
0x6BB85E151C0C4F49A41DC1E6563C9015,FR0010242511,,,,,,,,,,SELL,12.5997,2021-12-03 14:15:13.000,2021-12-03 16:12:53.000,XPAR,EUR,,EUR,,EQTY,ORD,Electricite de France,TRUE,2021-12-03,TRUE,EDF,XPAR
0x74B26C5486008148B7EEF91B1F575A42,FR0010242511,,,,,,,,,,BUY,12.9862,2021-11-08 08:07:27.000,2021-11-08 16:35:16.000,XPAR,EUR,,EUR,,EQTY,ORD,Electricite de France,TRUE,2021-11-08,TRUE,EDF,XPAR
0x7591DB4F876E744D8FD264729CC2DAE6,FR0010242511,,,,,,,,,,BUY,12.5022,2021-11-24 08:54:39.000,2021-11-24 16:21:39.000,XPAR,EUR,,EUR,,EQTY,ORD,Electricite de France,TRUE,2021-11-24,TRUE,EDF,XPAR
0x7E1B1C42A033504BA4C246F4178347E6,FR0010242511,,,,,,,,,,SELL,10.0625,2022-01-07 07:54:30.000,2022-01-07 10:54:16.000,XPAR,EUR,,EUR,,EQTY,ORD,Electricite de France,TRUE,2022-01-07,TRUE,EDF,XPAR
0x7EF0DE6D0DEBDB44950B3A3110F1985C,FR0010242511,,,,,,,,,,SELL,10.1394,2022-01-12 08:52:13.000,2022-01-12 16:35:06.000,XPAR,EUR,,EUR,,EQTY,ORD,Electricite de France,TRUE,2022-01-12,TRUE,EDF,XPAR
0x7FD0CDCEF8291D45BC1DA31F1A256F3B,FR0010242511,,,,,,,,,,BUY,12.8364,2021-10-25 08:16:35.000,2021-10-25 16:35:25.000,XPAR,EUR,,EUR,,EQTY,ORD,Electricite de France,TRUE,2021-10-25,TRUE,EDF,XPAR
0x807B5B2F905B9F43AEB2BFF0457767DD,FR0010242511,,,,,,,,,,BUY,10.3322,2022-01-13 15:14:49.000,2022-01-13 16:35:18.000,XPAR,EUR,,EUR,,EQTY,ORD,Electricite de France,TRUE,2022-01-13,TRUE,EDF,XPAR
0x824B10699D8A834CA9C5A41D0EBCE586,FR0010242511,,,,,,,,,,SELL,10.155,2022-01-12 12:25:05.000,2022-01-12 16:35:06.000,XPAR,EUR,,EUR,,EQTY,ORD,Electricite de France,TRUE,2022-01-12,TRUE,EDF,XPAR
0x82F9ECB996B14044BAF130DC28E1CDBE,FR0010242511,,,,,,,,,,BUY,12.8185,2021-11-05 14:06:43.000,2021-11-05 16:35:14.000,XPAR,EUR,,EUR,,EQTY,ORD,Electricite de France,TRUE,2021-11-05,TRUE,EDF,XPAR
0x842E2475FF8BC840BAE444FC25E2E44E,FR0010242511,,,,,,,,,,SELL,9.9245,2021-12-17 16:21:00.000,2021-12-17 16:35:07.000,XPAR,EUR,,EUR,,EQTY,ORD,Electricite de France,TRUE,2021-12-17,TRUE,EDF,XPAR
0x859A59A089B0354F8889A894FC8DF0E3,FR0010242511,,,,,,,,,,BUY,13.1225,2021-10-27 14:04:08.000,2021-10-27 16:35:25.000,XPAR,EUR,,EUR,,EQTY,ORD,Electricite de France,TRUE,2021-10-27,TRUE,EDF,XPAR
0x870924706AC8FA448DF4E2A5A0189129,FR0010242511,,,,,,,,,,BUY,12.5753,2021-11-15 15:46:31.000,2021-11-15 16:35:09.000,XPAR,EUR,,EUR,,EQTY,ORD,Electricite de France,TRUE,2021-11-15,TRUE,EDF,XPAR
0x89B01653046E9B4F9489693675AE7DCC,FR0010242511,,,,,,,,,,BUY,13.1225,2021-10-27 14:04:08.000,2021-10-27 16:35:25.000,XPAR,EUR,,EUR,,EQTY,ORD,Electricite de France,TRUE,2021-10-27,TRUE,EDF,XPAR
0x8A8E4B7E3A768D41B4BDB6BC746466A3,FR0010242511,,,,,,,,,,BUY,12.4931,2021-11-15 07:52:44.000,2021-11-15 16:35:09.000,XPAR,EUR,,EUR,,EQTY,ORD,Electricite de France,TRUE,2021-11-15,TRUE,EDF,XPAR
0x8BDA632FED22B444B59632DB714AAA0A,FR0010242511,,,,,,,,,,BUY,12.7855,2021-10-19 09:25:36.000,2021-10-19 15:39:05.000,XPAR,EUR,,EUR,,EQTY,ORD,Electricite de France,TRUE,2021-10-19,TRUE,EDF,XPAR
0x93B5A6BFE539D94791379F1DCBE80E32,FR0010242511,,,,,,,,,,BUY,10.5475,2022-01-05 14:05:27.000,2022-01-05 14:07:51.000,XPAR,EUR,,EUR,,EQTY,ORD,Electricite de France,TRUE,2022-01-05,TRUE,EDF,XPAR
0x977B7E11DC292D43A04D5EB9131D5388,FR0010242511,,,,,,,,,,SELL,10.22,2021-12-23 15:50:17.000,2021-12-23 16:35:29.000,XPAR,EUR,,EUR,,EQTY,ORD,Electricite de France,TRUE,2021-12-23,TRUE,EDF,XPAR
0x9C825D86DB4F234B9CA5BFFD6DC66B0F,FR0010242511,,,,,,,,,,BUY,12.4747,2021-11-22 14:32:11.000,2021-11-22 16:35:15.000,XPAR,EUR,,EUR,,EQTY,ORD,Electricite de France,TRUE,2021-11-22,TRUE,EDF,XPAR
0x9E05EED67E5C8D49AD9CF271E20BF06B,FR0010242511,,,,,,,,,,SELL,10.1394,2022-01-12 08:52:13.000,2022-01-12 16:35:06.000,XPAR,EUR,,EUR,,EQTY,ORD,Electricite de France,TRUE,2022-01-12,TRUE,EDF,XPAR
0xA213F46E755C144CA35CFBF41034D48D,FR0010242511,,,,,,,,,,BUY,12.7343,2021-10-21 16:19:09.000,2021-10-21 16:23:08.000,XPAR,EUR,,EUR,,EQTY,ORD,Electricite de France,TRUE,2021-10-21,TRUE,EDF,XPAR
0xA6911BA8EEEAF44A93DA74283AF8DE75,FR0010242511,,,,,,,,,,BUY,12.908,2021-10-29 08:12:56.000,2021-10-29 16:29:11.000,XPAR,EUR,,EUR,,EQTY,ORD,Electricite de France,TRUE,2021-10-29,TRUE,EDF,XPAR
0xA6BC478526B2884B926D83F7679EFEF0,FR0010242511,,,,,,,,,,BUY,12.8105,2021-10-22 14:24:08.000,2021-10-22 16:35:36.000,XPAR,EUR,,EUR,,EQTY,ORD,Electricite de France,TRUE,2021-10-22,TRUE,EDF,XPAR
0xA6ED96C2C2454F4B9A9F09F051D86FDF,FR0010242511,,,,,,,,,,SELL,10.2127,2021-12-23 09:17:40.000,2021-12-23 16:35:29.000,XPAR,EUR,,EUR,,EQTY,ORD,Electricite de France,TRUE,2021-12-23,TRUE,EDF,XPAR
0xACFE22F8EC19804AA5E4C1B9051106AA,FR0010242511,,,,,,,,,,SELL,12.9589,2021-12-07 14:44:42.000,2021-12-07 16:35:25.000,XPAR,EUR,,EUR,,EQTY,ORD,Electricite de France,TRUE,2021-12-07,TRUE,EDF,XPAR
0xB01A597744F3C64E95C8AD5846DA157F,FR0010242511,,,,,,,,,,BUY,12.4144,2021-11-12 08:31:29.000,2021-11-12 16:35:19.000,XPAR,EUR,,EUR,,EQTY,ORD,Electricite de France,TRUE,2021-11-12,TRUE,EDF,XPAR
0xB2D6A9EBAFBA8144A74F7DBADCCCEC75,FR0010242511,,,,,,,,,,SELL,10.2356,2021-12-22 14:59:31.000,2021-12-22 16:35:12.000,XPAR,EUR,,EUR,,EQTY,ORD,Electricite de France,TRUE,2021-12-22,TRUE,EDF,XPAR
0xB37DB52498FDFA4FA8B69A52FCBD542F,FR0010242511,,,,,,,,,,BUY,13.1772,2021-10-27 08:12:09.000,2021-10-27 16:35:25.000,XPAR,EUR,,EUR,,EQTY,ORD,Electricite de France,TRUE,2021-10-27,TRUE,EDF,XPAR
0xB395C97CBE10BA4D9148852515ABBCE4,FR0010242511,,,,,,,,,,BUY,12.5022,2021-11-24 08:54:39.000,2021-11-24 16:21:39.000,XPAR,EUR,,EUR,,EQTY,ORD,Electricite de France,TRUE,2021-11-24,TRUE,EDF,XPAR
0xB3C7D6FF7DD1154AAB3C0AE821FAC339,FR0010242511,,,,,,,,,,SELL,9.9026,2021-12-17 10:48:16.000,2021-12-17 16:35:07.000,XPAR,EUR,,EUR,,EQTY,ORD,Electricite de France,TRUE,2021-12-17,TRUE,EDF,XPAR
0xB59E4AC61C814F4AAB9084F18BB5F4C5,FR0010242511,,,,,,,,,,BUY,12.7846,2021-11-01 12:23:41.000,2021-11-01 16:35:25.000,XPAR,EUR,,EUR,,EQTY,ORD,Electricite de France,TRUE,2021-11-01,TRUE,EDF,XPAR
0xB970641DE3ED9C49A16F0D9FB51F61B6,FR0010242511,,,,,,,,,,BUY,12.3925,2021-11-11 11:41:32.000,2021-11-11 16:35:27.000,XPAR,EUR,,EUR,,EQTY,ORD,Electricite de France,TRUE,2021-11-11,TRUE,EDF,XPAR
0xBA255A3CE3F12D439156BE9CA0D73390,FR0010242511,,,,,,,,,,BUY,12.5753,2021-11-15 15:46:31.000,2021-11-15 16:35:09.000,XPAR,EUR,,EUR,,EQTY,ORD,Electricite de France,TRUE,2021-11-15,TRUE,EDF,XPAR
0xBBD6FE01E44A1F4DA742165AB51A970B,FR0010242511,,,,,,,,,,BUY,12.7975,2021-11-05 13:58:56.000,2021-11-05 16:29:30.000,XPAR,EUR,,EUR,,EQTY,ORD,Electricite de France,TRUE,2021-11-05,TRUE,EDF,XPAR
0xBCB91A136BA2E64BB390E57CE8A0A3D1,FR0010242511,,,,,,,,,,BUY,12.9306,2021-10-19 13:48:29.000,2021-10-19 15:39:05.000,XPAR,EUR,,EUR,,EQTY,ORD,Electricite de France,TRUE,2021-10-19,TRUE,EDF,XPAR
0xC01E50F1CEF823449F533B8043171578,FR0010242511,,,,,,,,,,BUY,12.4144,2021-11-12 08:31:29.000,2021-11-12 16:35:19.000,XPAR,EUR,,EUR,,EQTY,ORD,Electricite de France,TRUE,2021-11-12,TRUE,EDF,XPAR
0xC06367772012664DB94813D8347368AB,FR0010242511,,,,,,,,,,SELL,10.1814,2022-01-06 07:52:50.000,2022-01-06 16:35:04.000,XPAR,EUR,,EUR,,EQTY,ORD,Electricite de France,TRUE,2022-01-06,TRUE,EDF,XPAR
0xC084694654A5874097AE72A5899510F0,FR0010242511,,,,,,,,,,BUY,12.7846,2021-11-01 12:23:41.000,2021-11-01 16:35:25.000,XPAR,EUR,,EUR,,EQTY,ORD,Electricite de France,TRUE,2021-11-01,TRUE,EDF,XPAR
0xC1247B7374CC9A4D9D2C39402952EBDC,FR0010242511,,,,,,,,,,SELL,10.155,2022-01-12 12:25:05.000,2022-01-12 16:35:06.000,XPAR,EUR,,EUR,,EQTY,ORD,Electricite de France,TRUE,2022-01-12,TRUE,EDF,XPAR
0xC7D24AB6D0B74848838E25139769020E,FR0010242511,,,,,,,,,,BUY,12.9626,2021-11-18 11:41:46.000,2021-11-18 16:35:16.000,XPAR,EUR,,EUR,,EQTY,ORD,Electricite de France,TRUE,2021-11-18,TRUE,EDF,XPAR
0xCD63AC5FBF80064AAA40345811ABA8DF,FR0010242511,,,,,,,,,,BUY,13.1015,2021-10-26 10:57:48.000,2021-10-26 16:35:00.000,XPAR,EUR,,EUR,,EQTY,ORD,Electricite de France,TRUE,2021-10-26,TRUE,EDF,XPAR
0xD565EBECE4FEDD43B0729440DA3078D5,FR0010242511,,,,,,,,,,BUY,12.7343,2021-10-21 16:19:09.000,2021-10-21 16:23:08.000,XPAR,EUR,,EUR,,EQTY,ORD,Electricite de France,TRUE,2021-10-21,TRUE,EDF,XPAR
0xDDCF84B03B9BC94797EE0E8BA9DB1DBF,FR0010242511,,,,,,,,,,BUY,12.3925,2021-11-11 11:41:32.000,2021-11-11 16:35:27.000,XPAR,EUR,,EUR,,EQTY,ORD,Electricite de France,TRUE,2021-11-11,TRUE,EDF,XPAR
0xDF41399349644B46B6F02196ADE9DE1D,FR0010242511,,,,,,,,,,SELL,9.9026,2021-12-17 10:48:16.000,2021-12-17 16:35:07.000,XPAR,EUR,,EUR,,EQTY,ORD,Electricite de France,TRUE,2021-12-17,TRUE,EDF,XPAR
0xE131CAE1A59FF44D81B804D4FF66E296,FR0010242511,,,,,,,,,,BUY,12.88,2021-10-19 15:08:38.000,2021-10-19 15:39:05.000,XPAR,EUR,,EUR,,EQTY,ORD,Electricite de France,TRUE,2021-10-19,TRUE,EDF,XPAR
0xE51860D22569D04AA180DE05D41EE312,FR0010242511,,,,,,,,,,BUY,12.8364,2021-10-25 08:16:35.000,2021-10-25 16:35:25.000,XPAR,EUR,,EUR,,EQTY,ORD,Electricite de France,TRUE,2021-10-25,TRUE,EDF,XPAR
0xE5DEA23FBF07144D94E830328240DEED,FR0010242511,,,,,,,,,,BUY,12.9306,2021-10-19 13:48:29.000,2021-10-19 15:39:05.000,XPAR,EUR,,EUR,,EQTY,ORD,Electricite de France,TRUE,2021-10-19,TRUE,EDF,XPAR
0xEA8B564DCF09564F98B8EFD0D4E2AD9D,FR0010242511,,,,,,,,,,SELL,12.0554,2021-12-13 14:07:24.000,2021-12-13 16:35:23.000,XPAR,EUR,,EUR,,EQTY,ORD,Electricite de France,TRUE,2021-12-13,TRUE,EDF,XPAR
0xEC62C0A714473943AEB70EBFA846A58A,FR0010242511,,,,,,,,,,BUY,12.9321,2021-10-20 15:09:15.000,2021-10-20 16:35:20.000,XPAR,EUR,,EUR,,EQTY,ORD,Electricite de France,TRUE,2021-10-20,TRUE,EDF,XPAR
0xEEB68D7ADB45CB49B3CA29BE9141F912,FR0010242511,,,,,,,,,,BUY,12.9825,2021-10-20 16:17:09.000,2021-10-20 16:35:20.000,XPAR,EUR,,EUR,,EQTY,ORD,Electricite de France,TRUE,2021-10-20,TRUE,EDF,XPAR
0xF32C075B7446D041AC525FDC978C746F,FR0010242511,,,,,,,,,,BUY,12.5058,2021-11-22 08:52:03.000,2021-11-22 13:37:17.000,XPAR,EUR,,EUR,,EQTY,ORD,Electricite de France,TRUE,2021-11-22,TRUE,EDF,XPAR
0xF8832EB3D3556F4DB2D283CA3E857904,FR0010242511,,,,,,,,,,BUY,12.8732,2021-11-10 08:19:20.000,2021-11-10 16:35:04.000,XPAR,EUR,,EUR,,EQTY,ORD,Electricite de France,TRUE,2021-11-10,TRUE,EDF,XPAR
0xFFCBFE4477109947B34B0D3981330DD2,FR0010242511,,,,,,,,,,BUY,12.88,2021-10-19 15:08:38.000,2021-10-19 15:39:05.000,XPAR,EUR,,EUR,,EQTY,ORD,Electricite de France,TRUE,2021-10-19,TRUE,EDF,XPAR
0xFFDD61114731064AB1CA6D7431AE7F52,FR0010242511,,,,,,,,,,SELL,10.5278,2022-01-05 11:43:50.000,2022-01-05 16:35:21.000,XPAR,EUR,,EUR,,EQTY,ORD,Electricite de France,TRUE,2022-01-05,TRUE,EDF,XPAR
0x020D781AF809D1469A8CC2AB11AF67B9,LU1598757687,,,,,,,,,,BUY,27.1802,2021-06-14 14:05:14.000,2021-06-14 14:25:29.000,XAMS,EUR,,EUR,,EQTY,ORD,ArcelorMittal,TRUE,2021-06-14,TRUE,MTS,XMAD
0x02E64D0ED7065642B6FFD5ECAA68CC5C,LU1598757687,,,,,,,,,,BUY,25.5963,2021-09-22 15:21:32.000,2021-09-22 15:27:16.000,XAMS,EUR,,EUR,,EQTY,ORD,ArcelorMittal,TRUE,2021-09-22,TRUE,MTS,XMAD
0x035685AD17BC0A4EB1828D80E749DDEE,LU1598757687,,,,,,,,,,BUY,26.2,2021-06-15 11:54:08.000,2021-06-15 11:59:30.000,XAMS,EUR,,EUR,,EQTY,ORD,ArcelorMittal,TRUE,2021-06-15,TRUE,MTS,XMAD
0x05053EC6D93B1D4E825A786A9D64A371,LU1598757687,,,,,,,,,,BUY,26.4628,2021-06-08 15:20:43.000,2021-06-08 16:04:53.000,XAMS,EUR,,EUR,,EQTY,ORD,ArcelorMittal,TRUE,2021-06-08,TRUE,MTS,XMAD
0x06329DD7CD7BEE409E3E52E47C170394,LU1598757687,,,,,,,,,,BUY,25.565,2021-09-22 10:34:16.000,2021-09-22 10:43:24.000,XAMS,EUR,,EUR,,EQTY,ORD,ArcelorMittal,TRUE,2021-09-22,TRUE,MTS,XMAD
0x068150CA55114747B7F18617AD95F2C4,LU1598757687,,,,,,,,,,SELL,25.1778,2021-05-20 15:01:20.000,2021-05-20 15:04:28.000,XAMS,EUR,,EUR,,EQTY,ORD,ArcelorMittal,TRUE,2021-05-20,TRUE,MTS,XMAD
0x0686E8D42C26E843A59EF8B391426987,LU1598757687,,,,,,,,,,SELL,25.5932,2021-07-21 08:01:54.000,2021-07-21 08:03:17.000,XAMS,EUR,,EUR,,EQTY,ORD,ArcelorMittal,TRUE,2021-07-21,TRUE,MTS,XMAD
0x0C2E81D6EEA3234F935DEA0CBDCDFF37,LU1598757687,,,,,,,,,,BUY,29.541,2022-01-05 14:05:27.000,2022-01-05 16:35:23.000,XAMS,EUR,,EUR,,EQTY,ORD,ArcelorMittal,TRUE,2022-01-05,TRUE,MTS,XMAD
0x0DA0CD6E72B1BF4FB0CF26534847FFBA,LU1598757687,,,,,,,,,,SELL,25.5627,2021-09-20 09:04:11.000,2021-09-20 09:39:37.000,XAMS,EUR,,EUR,,EQTY,ORD,ArcelorMittal,TRUE,2021-09-20,TRUE,MTS,XMAD
0x0E8D1E86F23A164D85262EC60B9DA7C4,LU1598757687,,,,,,,,,,SELL,29.9106,2021-11-01 15:57:13.000,2021-11-01 16:35:12.000,XAMS,EUR,,EUR,,EQTY,ORD,ArcelorMittal,TRUE,2021-11-01,TRUE,MTS,XMAD
0x0FB28D274A4D96468A631DB439079DA3,LU1598757687,,,,,,,,,,BUY,25.565,2021-09-22 10:34:16.000,2021-09-22 10:43:24.000,XAMS,EUR,,EUR,,EQTY,ORD,ArcelorMittal,TRUE,2021-09-22,TRUE,MTS,XMAD
0x10DF6985E4A45E4687EDB0545E7320CC,LU1598757687,,,,,,,,,,SELL,28.0082,2022-01-24 08:08:40.000,2022-01-24 08:54:33.000,XAMS,EUR,,EUR,,EQTY,ORD,ArcelorMittal,TRUE,2022-01-24,TRUE,MTS,XMAD
0x1546BE3AF360EF45A4892DE7E196DEA4,LU1598757687,,,,,,,,,,BUY,24.3144,2021-10-06 14:27:03.000,2021-10-06 16:35:09.000,XAMS,EUR,,EUR,,EQTY,ORD,ArcelorMittal,TRUE,2021-10-06,TRUE,MTS,XMAD
0x16299352C3862F49A1AEA01AEFDF85BD,LU1598757687,,,,,,,,,,SELL,26.0064,2021-11-25 07:46:03.000,2021-11-25 16:35:09.000,XAMS,EUR,,EUR,,EQTY,ORD,ArcelorMittal,TRUE,2021-11-25,TRUE,MTS,XMAD
0x18C73FB2D964754D9C2C4F80DF996CE8,LU1598757687,,,,,,,,,,SELL,31.5083,2022-01-18 09:08:10.000,2022-01-18 12:04:22.000,XAMS,EUR,,EUR,,EQTY,ORD,ArcelorMittal,TRUE,2022-01-18,TRUE,MTS,XMAD
0x190A9B48A8913A439F16DEFD6B56B07C,LU1598757687,,,,,,,,,,SELL,26.7019,2022-01-27 10:32:17.000,2022-01-27 14:49:15.000,XAMS,EUR,,EUR,,EQTY,ORD,ArcelorMittal,TRUE,2022-01-27,TRUE,MTS,XMAD
0x21E0D98FDD9CD946AE6329D4F3F19590,LU1598757687,,,,,,,,,,SELL,24.8666,2021-12-03 14:15:13.000,2021-12-03 14:30:45.000,XAMS,EUR,,EUR,,EQTY,ORD,ArcelorMittal,TRUE,2021-12-03,TRUE,MTS,XMAD
0x220AB88EBB870F45820AD300E75C9428,LU1598757687,,,,,,,,,,SELL,30.6565,2021-08-11 14:16:43.000,2021-08-11 16:35:12.000,XAMS,EUR,,EUR,,EQTY,ORD,ArcelorMittal,TRUE,2021-08-11,TRUE,MTS,XMAD
0x232B458F95F4574399FCA38A7E179193,LU1598757687,,,,,,,,,,BUY,24.9683,2021-06-17 08:37:08.000,2021-06-17 08:50:04.000,XAMS,EUR,,EUR,,EQTY,ORD,ArcelorMittal,TRUE,2021-06-17,TRUE,MTS,XMAD
